class	X	Y
1	0.160946651876732	-0.979118976439459
1	-0.615124180067025	-3.38836312761831
1	-0.238992660518427	8.6917588533796
1	0.614980688566654	-2.39258016256689
1	-0.901399740475513	2.70150737656671
1	0.348077717998722	-0.48826309394424
1	0.947959158309703	-2.36861310220478
1	-1.72987447164957	-5.17435419167131
1	0.0971250760577167	-1.60483905929881
1	1.37857743076593	-3.51752305982645
1	-0.916733728524122	6.59488041190262
1	-1.035666336437	3.26045056728078
1	-0.224145165452657	-0.221867828632045
1	2.70219252104673	-2.5628687439283
1	0.520233681443548	-2.03933294482676
1	-0.459716828268949	-0.654708741632608
1	0.765993572091399	-0.784403466883586
1	-0.802699944823501	0.145554121072776
1	-0.262195468911025	2.2973501954005
1	1.58348036764361	2.5042786650426
1	1.65870819725486	3.57007077627261
1	-0.390094702698102	1.57705619033973
1	-1.07746904537421	3.30502456631916
1	-0.242535334187792	-1.10485795442454
1	-1.57870613654062	3.45373012526201
1	-0.894718571122171	0.993719832315251
1	0.516387038247074	-1.92884351991236
1	-1.62979103842948	0.972559122905355
1	0.296839254848134	-1.02607219643213
1	0.278366491918356	0.0695974112094472
1	-1.13284176934728	-1.04901669363413
1	-0.324500552176947	1.22560141847084
1	-1.33606163125554	-2.22378123962921
1	0.380607522894947	1.46576819636996
1	2.0134998490355	9.30150428357406
1	-1.43600033947788	-2.70274087363462
1	1.04205325234069	0.640279909088603
1	0.244543674262494	2.41656278136784
1	1.38559620247189	-1.0631591925106
1	0.248287439296835	-4.18346099059682
1	0.133289291835339	4.71715250741927
1	-2.25582289472346	-1.72806801429966
1	-0.398868811937196	-2.79790201371678
1	0.199769403632539	-4.00733088123597
1	1.22291797992834	0.798474966783947
1	-0.342927631277945	-7.98280538179677
1	-0.143765697169237	-0.149531044727859
1	0.412032153731006	0.136080630095357
1	1.2289241542928	0.970396272611245
1	1.42092287875088	5.10393813519601
1	-0.0943369723016265	1.29923708456533
1	0.154736995946148	0.449826169574535
1	-0.729374576435108	3.83212557239256
1	-0.685610712656531	3.61530554355401
1	-1.40929884094785	-1.41189549453121
1	-0.939915624690563	1.49214234746297
1	-1.60339226401106	0.83585832569002
1	0.00958780984204322	2.28690497034458
1	-0.410777708551837	2.83977060352958
1	0.12003371847159	4.19421331790488
1	0.31656943258921	3.85320997139624
1	-0.739846252762422	-1.1735367164599
1	1.3736298282967	1.01432540969553
1	1.26277412193541	-3.35272528921378
1	0.659726460285925	2.87297533397306
1	-0.193893966526571	-0.120953856586563
1	-0.554283939642186	-1.67588046150125
1	-1.25595506815388	-4.36219146830696
1	-0.884081299107951	-3.31638448567434
1	-1.16478087259423	-1.75074264106724
1	-1.0696558947721	-0.0204224600415483
1	0.575700237428579	-2.36367804186554
1	2.24777841377026	1.58334717561415
1	0.238687291933	-2.97165191205496
1	0.761270682578169	-2.7338869358971
1	-0.35464424898648	0.45357339652136
1	-2.2077409492235	7.69463018047341
1	-0.037189918367408	0.802898579364293
1	0.0328181724199283	3.30237010489348
1	-1.18071868225266	-1.15078272832056
1	0.176503539493442	-5.12486231522109
1	1.47801327160652	-2.85759266405549
1	-0.226956332484346	8.14206286430374
1	-0.881372321196067	0.00846316144783486
1	0.521825087151675	2.17301981267061
1	0.480749457099265	-2.43519275709078
1	-0.576551001997264	-0.112153422151176
1	0.165373655010413	0.778844376741625
1	0.0961730276308223	2.42299585759977
1	-1.0795466274732	3.09386447558194
1	-1.04372701538641	-0.0584776442423964
